"","cct","cal_mat1","N1","cal_mat2","N2","cal_mat3","N3","PromedioSecundaria","NTotal"
"15057","07ETV0105I",511.25691810021,13,729.929833984375,10,477.241348266602,12,572.809366783729,35
"15058","07ETV0113R",0,0,494.442589653863,18,606.168220921567,19,366.87027019181,37
"15059","07ETV0107G",629.569082159745,19,638.352891710069,9,715.669319152832,8,661.197097674216,36
"15060","07EES0021V",558.810531029334,156,532.534089417017,119,601.122660586708,114,564.155760344353,389
"15061","07EES0155K",439.764812469482,96,521.660331726074,68,469.821225992839,75,477.082123396132,239
"15062","07DST0017B",374.505057198661,7,457.451553687621,178,531.68285451352,206,454.546488466601,391
"15063","07EES0164S",535.78927230835,24,519.209672927856,16,459.972074962798,21,504.990340066335,61
"15064","07ETV0477Z",459.689050674438,16,416.854949951172,9,427.082288106283,12,434.542096243964,37
"15065","07PES0113R",0,0,388.671112060547,11,423.551614761353,16,270.740908940633,27
"15066","07ETV0262Z",467.086067377135,43,476.518376048018,41,628.219182014465,32,523.941208479873,116
"15067","07ETV0264X",467.087293836806,36,413.6044921875,18,420.80414835612,21,433.831978126808,75
"15068","07ETV0951M",449.141576696325,27,472.988739013672,11,522.478057861328,11,481.536124523775,49
"15069","07EES0167P",528.543442298626,29,582.871019635882,35,653.286798292591,31,588.233753409033,95
"15070","07DST0096E",0,0,424.710972836143,38,427.110017664292,34,283.940330166812,72
"15071","07ETV0614L",412.141016642253,24,462.375682830811,16,411.293203500601,13,428.603300991221,53
"15072","07ETV0260A",454.728105090913,42,465.045210618239,26,441.917513115461,43,453.896942941538,111
"15073","07EES0160W",444.412801889273,39,451.658508300781,47,482.691455841064,40,459.58758867704,126
"15074","07ETV0265W",615.326733624494,27,516.657284206814,18,416.940045525046,17,516.308021118785,62
"15075","07ETV0261Z",453.996038263494,11,531.417534461388,13,497.416249593099,15,494.276607439327,39
"15076","07ETV0657J",446.6923828125,13,456.294081467849,13,438.797740936279,16,447.261401738876,42
"15077","07ETV0613M",412.592053367978,42,450.380344645182,15,394.760892740885,15,419.244430251349,72
"15078","07ETV0658I",462.481699625651,42,499.074621347281,26,473.803039550781,25,478.453120174571,93
"15079","07ETV0263Y",489.714559454667,19,0,0,540.583517456055,10,343.432692303574,29
"15080","07ETV0316M",432.635598318917,35,478.770511024877,19,423.219399588449,21,444.875169644081,75
"15081","07ETV0920T",512.21092054579,9,468.121753692627,8,427.444561767578,10,469.259078668665,27
"15082","07ETV1125C",535.123369004991,18,448.500105424361,11,537.191694471571,9,506.938389633641,38
"15083","07ETV0734Y",415.150491714478,16,557.959763746995,13,0,0,324.370085153824,29
"15084","07ETV0854K",457.945285572725,17,403.126022338867,6,395.711245727539,20,418.92751787971,43
"15085","07DES0016K",0,0,462.955882805438,242,469.157934843604,201,310.704605883014,443
"15086","07EES0008A",432.269097436832,79,405.690459606694,51,455.804133201132,49,431.254563414886,179
"15087","07EES0035Y",511.437136125994,222,482.041951444137,191,535.973539996969,145,509.817542522367,558
"15088","07EES0080K",417.109675423044,122,437.245211214633,111,424.23761630277,109,426.197500980149,342
"15089","07PES0036C",592.197470770942,18,528.423945109049,30,573.032167561849,30,564.551194480613,78
"15090","07ETV0319J",448.376236353165,39,440.292967796326,32,438.716382707868,35,442.461862285786,106
"15091","07ETV0676Y",393.176993630149,11,459.303998674665,7,410.850891113281,8,421.110627806032,26
"15092","07ETV0350T",483.501995631627,28,510.396676199777,21,515.262701851981,14,503.053791227795,63
"15093","07EES0009Z",615.797365288985,76,567.69625376506,83,465.85355009856,54,549.782389717535,213
"15094","07ETV0210T",469.262049357096,12,505.368552071708,14,548.065732955933,16,507.565444794912,42
"15095","07ETV0354P",472.25375773112,15,551.090316772461,10,555.917129516602,12,526.420401340061,37
"15096","07ETV0110U",0,0,486.567835489909,12,429.253580729167,9,305.273805406359,21
"15097","07ETV0351S",436.852292268173,23,429.032639723558,13,458.265273321243,21,441.383401770991,57
"15098","07ETV0272F",526.999545084635,75,499.432769165039,50,495.48452702275,54,507.305613757475,179
"15099","07ETV0276B",483.292728199678,51,527.345642089844,30,516.161176508123,44,508.933182265882,125
"15100","07ETV0675Z",488.746286349826,45,450.036134301162,41,526.217264811198,21,488.333228487396,107
"15101","07ETV0721U",465.645013289018,44,524.904689243862,14,493.062719726562,15,494.537474086481,73
"15102","07ETV0273E",439.663528710081,57,454.203519897461,50,461.702915314705,31,451.856654640749,138
"15103","07ETV0475A",413.739554012523,17,480.957631429036,12,443.548651123047,10,446.081945521535,39
"15104","07ETV0353Q",448.144944254557,15,528.912165715144,13,517.511073359737,27,498.189394443146,55
"15105","07ETV0415M",523.519950358073,30,465.996405350535,19,554.612824660081,26,514.709726789563,75
"15106","07ETV0275C",595.785837026743,26,582.560028076172,25,699.354705810547,18,625.900190304487,69
"15107","07EES0075Z",488.584706051249,142,504.94490654524,86,511.841068673641,94,501.790227090043,322
"15108","07DST0014E",0,0,481.856710333573,57,520.972302130933,53,334.276337488169,110
"15109","07ETV0448D",427.488012562627,46,431.66962650844,28,388.428383460412,26,415.862007510493,100
"15110","07ETV0449C",466.021833748653,29,503.767435709635,18,531.500783920288,16,500.430017792859,63
"15111","07ETV0295Q",441.346931008732,17,472.060208834135,13,559.588195800781,12,490.998445214549,42
"15112","07ETV0355O",460.857582493832,19,520.046230740017,18,587.117754767923,17,522.673856000591,54
"15113","07ETV1206N",482.105014576631,17,467.113932291667,6,391.948391384549,9,447.055779417616,32
"15114","07ETV0271G",611.736726379395,20,535.782138600069,17,523.216261291504,20,556.911708756989,57
"15115","07ETV0674Z",439.211730957031,24,458.066389604048,22,619.904418945312,10,505.727513168797,56
"15116","07EES0067Q",441.979963190415,136,472.365828388869,99,492.532238886907,104,468.95934348873,339
"15117","07ETV0274D",634.628493172782,28,519.693326083097,22,671.406585693359,20,608.576134983079,70
"15118","07ETV0836V",572.942282399824,31,486.99069519043,10,462.205286362592,17,507.379421317615,58
"15119","07ETV1185R",406.383035098805,17,575.267513020833,15,606.216522216797,4,529.289023445478,36
"15120","07DST0018A",0,0,463.060365172638,87,458.29786558409,74,307.119410252243,161
"15121","07ETV0912K",459.574258804321,16,418.169496808733,14,559.687042236328,8,479.143599283128,38
"15122","07ETV0100N",481.169689525257,44,503.486475830078,50,472.528656005859,42,485.728273787065,136
"15123","07ETV1214W",632.718827311198,15,645.997969193892,11,655.953436279297,10,644.890077594796,36
"15124","07ETV0099O",447.743131576046,31,427.41286315918,30,453.899833679199,40,443.018609471475,101
"15125","07ETV0411Q",491.805544766513,11,450.002007378472,9,442.590202331543,12,461.465918158843,32
"15126","07ETV0098P",432.045509701683,42,411.094443184989,35,474.989317626953,25,439.376423504542,102
"15127","07ETV0627P",499.192702073317,13,467.210083007812,14,421.233735926011,17,462.54550700238,44
"15128","07ETV0101M",405.82528889974,30,437.694747261379,23,462.868435814267,21,435.462823991795,74
"15129","07ETV0913J",436.532760620117,20,398.668871198382,21,442.594769287109,15,425.932133701869,56
"15130","07ETV0947Z",465.301794052124,16,455.682623969184,9,719.993103027344,13,546.992507016217,38
"15131","07DST0046X",524.187044583834,13,474.500943183899,32,477.609937091206,43,492.099308286313,88
"15132","07ETV0325U",463.066798618862,21,442.138600667318,9,507.803215613732,13,471.002871633304,43
"15133","07ETV0495O",492.036541278546,13,591.666904025608,9,561.267711094448,14,548.323718799534,36
"15134","07DES0032B",0,0,494.406732732599,176,491.752145636572,146,328.719626123057,322
"15135","07DST0010I",369.450592041016,10,468.743611687782,298,481.978828961159,273,440.057677563319,581
"15136","07DST0112F",445.786735534668,4,528.01190383713,77,603.676783635066,52,525.825141002288,133
"15137","07EES0082I",449.200343147653,122,444.459523190734,93,448.343888529231,89,447.334584955873,304
"15138","07EES0180J",513.712703261265,172,471.087224324544,162,496.417478549405,159,493.739135378405,493
"15139","07PES0209D",400.097287691557,13,404.389254252116,12,663.501966688368,9,489.329502877347,34
"15140","07ETV1300S",363.489755630493,16,353.67956237793,10,354.88387122521,13,357.351063077878,39
"15141","07ETV1040W",412.044353485107,16,504.706655883789,10,475.615760216346,13,464.122256528414,39
"15142","07ETV0855J",431.665138576342,23,591.697538375854,16,602.501767245206,22,541.954814732467,61
"15143","07ETV0994K",436.467526753743,24,453.039817810059,16,449.370738438198,14,446.292694334,54
"15144","07ETV0128T",459.585118611654,54,484.888634759027,37,447.984922485352,50,464.152891952011,141
"15145","07ETV0419I",427.519068100873,17,479.152231852214,9,527.425379826472,13,478.032226593186,39
"15146","07ETV1117U",582.827253553602,9,446.285672869001,14,669.104090372721,12,566.072338931775,35
"15147","07ETV0395P",514.960433959961,16,629.740370806526,17,435.086515426636,16,526.595773397707,49
"15148","07ETV0420Y",516.036756969634,42,536.08751262318,44,512.427649105296,34,521.517306232703,120
"15149","07ETV0856I",533.930411960768,23,541.976094563802,15,607.737923362038,11,561.214809962203,49
"15150","07ETV0439W",556.985767711293,44,661.109055836995,24,505.754316156561,44,574.616379901616,112
"15151","07ETV0998G",527.570423126221,8,467.249560038249,12,396.980883789062,5,463.933622317844,25
"15152","07ETV0995J",479.466164328835,22,495.332247924805,10,501.483907846304,13,492.094106699981,45
"15153","07ETV0801F",555.378356933594,20,622.027984619141,16,621.251406351725,12,599.55258263482,48
"15154","07ETV0894L",425.464584350586,20,487.471105957031,25,508.014362335205,16,473.650017547607,61
"15155","07ETV0472D",513.765289306641,7,678.506602894176,11,451.212097167969,2,547.827996456262,20
"15156","07ETV0587E",450.807732943831,29,455.212804794312,16,484.560030110677,15,463.526855949606,60
"15157","07ETV0996I",629.055395507812,15,538.455795288086,12,633.825088500977,12,600.445426432292,39
"15158","07ETV0919D",437.181920369466,12,482.191024780273,22,461.655904134115,24,460.342949761285,58
"15159","07ETV0997H",444.795816594904,22,719.997918701172,20,634.079376220703,10,599.624370505593,52
"15160","07ETV0473C",459.527929452749,26,525.408700125558,21,426.496435546875,15,470.477688375061,62
"15161","07ETV0330F",502.833300886483,58,465.100039613013,51,526.882268378075,47,498.271869625857,156
"15162","07ETV0776X",499.180647906135,34,499.047778585683,23,566.488245810232,31,521.572224100683,88
"15163","07ETV0440L",644.204783848354,28,608.043139005962,19,573.647902715774,21,608.631941856697,68
"15164","07ETV1118T",473.395928519113,14,408.311107090541,14,391.695236206055,10,424.46742393857,38
"15165","07ETV0441K",391.8511949019,22,383.386058044434,20,422.515601748512,21,399.250951564948,63
"15166","07ETV0518I",618.710797627767,24,394.933271484375,25,602.8274195054,17,538.823829539181,66
"15167","07ETV1070Q",472.161485460069,9,636.933388846261,14,467.459526062012,12,525.518133456114,35
"15168","07ETV0130H",462.465306332237,19,456.959671020508,16,529.614444308811,18,483.013140553852,53
"15169","07DST0073U",566.864654541016,2,417.549783681894,77,464.694249770221,68,483.036229331043,147
"15170","07ETV0133E",446.487815551758,50,500.865498134068,56,512.484813601472,43,486.612709095766,149
"15171","07ETV0303I",668.097315294989,29,672.119427224864,23,662.78741280692,35,667.668051775591,87
"15172","07ETV1263E",498.747645451472,13,601.349971226284,7,482.123216901507,14,527.406944526421,34
"15173","07ETV0442J",653.134403150909,49,588.368066665974,47,607.839990525019,21,616.447486780634,117
"15174","07ETV0127U",438.37813046104,57,447.310866445865,53,515.441447382388,23,467.043481429764,133
"15175","07ETV1213X",421.859242158778,17,423.433621724447,12,455.491305881076,9,433.594723254767,38
"15176","07ETV0743F",569.062761883403,43,504.285236612956,30,478.293037183357,33,517.213678559905,106
"15177","07ETV0654M",528.291052841559,41,579.923150634766,25,504.225757175022,18,537.479986883782,84
"15178","07ETV0129S",511.716942681207,18,538.891244070871,14,513.970359802246,12,521.526182184774,44
"15179","07ETV1119S",400.9202746223,34,642.823681640625,15,509.990758722479,11,517.911571661801,60
"15180","07ETV0588D",424.201634724935,36,454.434083637438,19,417.58757616126,23,432.074431507878,78
"15181","07ETV0132F",534.133427937826,18,536.102264404297,23,612.778245925903,16,561.004646089342,57
"15182","07ETV1120H",478.432236328125,25,436.850497975069,17,468.713005514706,17,461.331913272633,59
"15183","07ETV0687D",395.963609778363,23,404.295698899489,26,466.802842084099,17,422.354050253984,66
"15184","07ETV1154Y",461.47171274821,12,484.802714954723,11,416.401702880859,6,454.225376861264,29
"15185","07ETV1299T",537.952377319336,22,462.719468336839,13,546.348179408482,14,515.673341688219,49
"15186","07ETV0905A",471.740790325662,23,470.408973693848,24,504.886180877686,16,482.345314965732,63
"15187","07ETV0312Q",412.373876210806,74,444.88332608851,41,444.671962614982,31,433.976388304766,146
"15188","07ETV0333C",452.475981492263,26,514.685348510742,20,475.188150259165,13,480.78316008739,59
"15189","07ETV0961T",483.41501726423,14,620.357128143311,8,618.25449625651,9,574.008880554684,31
"15190","07ETV0111T",615.056259818699,23,616.440802834251,22,670.635353489926,19,634.044138714292,64
"15191","07ETV0523U",524.983721051897,21,533.361833655316,23,598.535838407629,17,552.293797704947,61
"15192","07ETV1212Y",462.146076875574,17,589.6927734375,10,375.369804382324,12,475.7362182318,39
"15193","07ETV1238F",0,0,463.212229853091,23,492.688756942749,16,318.63366226528,39
"15194","07ETV0655L",439.444462631688,33,452.285361550071,33,403.447932193154,19,431.725918791638,85
"15195","07ETV1121G",485.985360717773,20,387.36436680385,7,391.467515211839,13,421.605747577821,40
"15196","07ETV1033M",441.463553688743,22,418.235163370768,30,553.765154157366,21,471.154623738959,73
"15197","07ETV1309J",414.458251953125,13,399.458267211914,4,494.2314453125,4,436.049321492513,21
"15198","07DST0019Z",365.300323486328,2,439.083317480717,197,479.869764307926,190,428.08446842499,389
"15199","07ETV0136B",470.457388741629,14,469.697621663411,12,433.106240844727,10,457.753750416589,36
"15200","07ETV1002T",365.337828896262,44,386.64918781149,29,376.174471173968,28,376.053829293907,101
"15201","07ETV0777W",0,0,445.669663373162,17,547.308504740397,12,330.99272270452,29
"15202","07ETV0567R",0,0,415.214597480242,43,448.860853625882,31,288.025150368708,74
"15203","07ETV0760W",448.310537429083,42,458.314456939697,40,493.627873011998,21,466.750955793593,103
"15204","07ETV0774Z",0,0,508.438842773438,22,548.398371378581,18,352.279071384006,40
"15205","07ETV0568Q",429.703927820379,88,632.177483298562,66,459.769023980035,45,507.216811699659,199
"15206","07ETV1298U",534.702074686686,24,465.909322102865,18,671.417830403646,15,557.343075731066,57
"15207","07ETV0569P",0,0,623.065975370861,42,498.849443708147,21,373.97180635967,63
"15208","07ETV0875X",0,0,530.385670588567,26,630.408081054688,23,386.931250547751,49
"15209","07ETV0892N",0,0,500.000480651855,28,687.931072732677,23,395.977184461511,51
"15210","07DST0075S",0,0,408.433927966702,62,411.581027030945,64,273.338318332549,126
"15211","07ETV1071P",0,0,442.725355668501,11,470.727908794697,26,304.484421487733,37
"15212","07ETV1131N",0,0,682.896573153409,11,665.500885009766,12,449.465819387725,23
"15213","07ETV0799H",556.448020426432,15,539.361617238898,19,619.901314871652,7,571.903650845661,41
"15214","07ETV0878U",0,0,398.382547551935,22,555.466734144423,36,317.949760565453,58
"15215","07ETV0788B",415.024263916016,25,362.283462524414,24,386.61460164388,15,387.974109361437,64
"15216","07ETV0940G",0,0,423.749329884847,24,488.704458797679,17,304.151262894175,41
"15217","07DES0058J",328.698333740234,1,440.054870605469,56,422.157167322495,34,396.970123889399,91
"15218","07ETV0570E",0,0,551.657125136432,34,417.936676025391,35,323.197933720607,69
"15219","07ETV0139Z",0,0,531.381035940988,56,552.335983939793,46,361.239006626927,102
"15220","07ETV0938S",0,0,488.809790039062,10,462.466928100586,10,317.092239379883,20
"15221","07ETV1020I",0,0,375.875416564941,20,411.036987304688,16,262.30413462321,36
"15222","07ETV0877V",0,0,492.768047756619,18,381.149168595024,23,291.305738783881,41
"15223","07ETV0939R",0,0,492.637573242188,8,395.482352701823,15,296.03997531467,23
"15224","07ETV0876W",0,0,548.05143737793,18,499.257304472082,17,349.102913950004,35
"15225","07ETV0328R",0,0,441.856134782758,57,445.217001271802,43,295.69104535152,100
"15226","07ETV0967N",0,0,443.247210693359,10,443.816056993273,9,295.687755895544,19
"15227","07ETV0952L",512.561685869771,31,515.548087158203,25,500.197292930201,19,509.435688652725,75
"15228","07ETV1072O",550.553741455078,31,419.878366088867,20,472.525701904297,15,480.985936482747,66
"15229","07ETV0761V",0,0,413.252440019087,22,489.919021606445,18,301.057153875178,40
"15230","07ETV1073N",0,0,485.426410305885,31,566.130418141683,24,350.518942815856,55
"15231","07ETV0707A",0,0,478.247812371505,19,506.636603104441,19,328.294805158649,38
"15232","07ETV0775Y",0,0,410.721895571108,27,436.974578857422,23,282.565491476177,50
"15233","07ETV1132M",0,0,634.621888533882,23,725.258707682292,21,453.293532072058,44
"15234","07ETV1083U",415.036744859484,36,481.445194789342,21,493.156015496505,19,463.21265171511,76
"15235","07ETV1190C",533.734185536703,24,426.738551746715,22,401.403859014096,23,453.958865432505,69
"15236","07ETV0331E",502.206051770379,136,516.802730770562,127,472.153536732992,120,497.054106424644,383
"15237","07ETV1234J",591.716675894601,28,445.358310275608,18,597.127638596755,13,544.734208255655,59
"15238","07ETV1191B",474.883470081148,42,712.08517578125,25,616.662737165179,28,601.210461009192,95
"15239","07ETV1192A",648.316066196987,21,653.920692443848,8,667.183692932129,8,656.473483857654,37
"15240","07ETV1193Z",439.46359375,25,470.066748046875,20,484.400261288597,21,464.643534361824,66
"15241","07ETV0577Y",474.930883789062,35,613.519736550071,11,549.953251888878,19,546.134624076004,65
"15242","07ETV0576Z",441.018063545227,32,689.23745320638,30,469.994720458984,16,533.416745736864,78
"15243","07ETV0802E",411.32354649135,35,513.689335414341,14,498.093072188528,19,474.36865136474,68
"15244","07DST0140B",0,0,458.99818081326,36,465.700343081826,38,308.232841298362,74
"15245","07ETV0332D",452.913591433794,78,449.19505113171,62,483.292372824929,55,461.800338463478,195
"15246","07ETV1210Z",416.595789000045,43,370.669529841496,26,0,0,262.421772947181,69
"15247","07ETV1345O",465.055800004439,22,523.262411017167,19,0,0,329.439403673869,41
"15248","07ETV0745D",514.331293741862,30,681.518161010742,20,597.374167702415,11,597.741207485006,61
"15249","07ETV1251Z",396.888110821064,39,476.543445484058,37,603.804496071555,22,492.412017458892,98
"15250","07ETV0435Z",553.850858154297,25,485.173103841146,30,526.525570573478,29,521.84984418964,84
"15251","07ETV1229Y",474.45317771218,11,463.508600870768,6,520.162456512451,8,486.041411698467,25
"15252","07DST0101Z",442.617329915365,3,407.535552268805,129,414.589797266272,151,421.580893150147,283
"15253","07ETV0794M",386.189525604248,32,366.083107783877,29,422.706972757975,24,391.659868715367,85
"15254","07ETV0592Q",467.539599360252,49,527.064736643145,31,427.754692077637,20,474.119676027011,100
"15255","07ETV0879T",388.830839157104,32,341.0919921875,25,377.201480641085,17,369.041437328563,74
"15256","07ETV0796K",382.728109087263,28,469.717148392289,27,466.32520608341,17,439.590154520987,72
"15257","07ETV0795L",0,0,0,0,397.801206054687,25,132.600402018229,25
"15258","07ETV0941F",380.155802408854,21,385.001783098493,7,343.858895874023,10,369.672160460457,38
"15259","07ETV0135C",497.076521350491,62,429.340947860327,78,457.835800543064,41,461.417756584627,181
"15260","07ETV0664T",615.501116858588,72,411.595281031225,77,403.736228711677,66,476.944208867163,215
"15261","07ETV0663U",460.85362212512,49,483.722839355469,29,479.891142845154,32,474.822534775247,110
"15262","07ETV0591R",374.550300428602,45,346.764739990234,33,378.97788669752,23,366.764309038786,101
"15263","07ETV1001U",621.15699857824,17,609.042459487915,16,446.326532999674,12,558.841997021943,45
"15264","07ETV0968M",820.287044270833,15,750.451713562012,16,739.562805175781,6,770.100521002876,37
"15265","07ETV0787C",722.743325960838,59,560.519693343366,61,681.684645219283,44,654.982554841162,164
"15266","07ETV1130O",0,0,450.469758467241,22,476.439849853516,7,308.969869440252,29
"15267","07DST0043Z",621.1591796875,1,474.03206757871,167,510.405792732549,123,535.19901333292,291
"15268","07EES0165R",476.876550910178,89,510.94387217037,61,449.527753486008,61,479.116058855519,211
"15269","07ETV0148G",443.986153065075,110,552.536975292449,94,483.997054408973,71,493.506727588832,275
"15270","07ETV0790Q",450.952941894531,32,520.894357615504,29,488.169820556641,25,486.672373355558,86
"15271","07ETV0792O",537.754943847656,14,407.936899820964,6,609.008108956473,14,518.233317541698,34
"15272","07ETV0580L",389.684778386896,44,391.998581395005,33,395.881913129021,34,392.521757636974,111
"15273","07ETV1027B",407.765084402902,14,395.313878377279,18,457.596365356445,10,420.225109378875,42
"15274","07ETV0737V",380.816610660193,53,362.196247506649,47,363.266735724683,53,368.759864630508,153
"15275","07ETV0582J",370.319757889728,98,352.908825214093,65,358.864260073061,81,360.697614392294,244
"15276","07ETV0791P",406.121740004596,17,405.540843616832,11,0,0,270.554194540476,28
"15277","07ETV0738U",412.831520482113,19,478.724336322985,19,446.967788696289,10,446.174548500463,48
"15278","07ETV0579W",593.896548622533,19,641.680385242809,22,554.103360689603,13,596.560098184982,54
"15279","07ETV0739T",594.251881261026,31,381.038484191895,40,636.583395385742,20,537.291253612887,91
"15280","07DST0092I",0,0,449.96934164724,93,406.487279196346,85,285.485540281196,178
"15281","07ETV0882G",403.322109222412,16,519.529731750488,12,372.145743233817,14,431.665861402239,42
"15282","07ETV1269Z",424.197530646073,19,418.373580932617,8,417.233062744141,6,419.934724774277,33
"15283","07ETV0150V",575.657355769988,124,496.504589910093,92,435.639822777281,94,502.600589485787,310
"15284","07ETV1074M",407.363458251953,30,405.148607254028,16,367.321286010742,10,393.277783838908,56
"15285","07ETV0897I",471.447841796875,25,510.473494680304,19,476.574157714844,12,486.165164730674,56
"15286","07DST0093H",308.948669433594,1,409.088074332789,152,428.304577981272,124,382.113773915885,277
"15287","07ETV0581K",639.90078495998,51,619.198978271484,50,717.658329554966,28,658.919364262144,129
"15288","07ETV0969L",444.309889914773,55,411.053711862275,33,435.74343363444,24,430.369011803829,112
"15289","07ETV1015X",380.373932548191,46,356.215324401855,44,401.117825462705,42,379.235694137584,132
"15290","07ETV0789A",580.40060289171,45,525.786689758301,32,560.088392857143,35,555.425228502385,112
"15291","07ETV1141U",383.312788009644,32,427.603565216064,16,388.156616210938,10,399.690989812215,58
"15292","07ETV1158U",426.709865993924,9,344.947662353516,4,361.233226776123,8,377.630251707854,21
"15293","07ETV0349D",398.788832154993,73,369.775184268043,42,419.571559718398,61,396.045192047144,176
"15294","07ETV0793N",424.72930738661,18,414.893188476562,18,388.111623128255,6,409.244706330476,42
"15295","07ETV0881H",389.174788834213,77,374.008040043346,57,409.023740372568,53,390.735523083375,187
"15296","07ETV0880I",411.142684500558,35,392.168033175998,27,435.244855378803,19,412.85185768512,81
"15297","07ETV1075L",463.247240568462,19,376.811809193004,11,375.266418457031,15,405.108489406166,45
"15298","07ETV0942E",430.284352620443,57,417.731163180604,49,435.214749040275,29,427.743421613774,135
"15299","07ETV1343Q",392.286073383532,19,366.700371993215,19,0,0,252.995481792249,38
"15300","07DST0099B",0,0,538.139319432925,73,456.433700561523,74,331.524339998149,147
"15301","07ETV0152T",421.565722311697,124,443.628923087284,87,445.956819014116,110,437.050488137699,321
"15302","07ETV0589C",473.936663540927,22,511.877884476273,27,503.840972900391,20,496.551840305864,69
"15303","07ETV1017V",0,0,405.176069335937,25,427.837914360894,18,277.671327898944,43
"15304","07ETV0740I",617.467888064501,41,380.185634189182,36,631.354494880227,34,543.00267237797,111
"15305","07ETV0305G",0,0,0,0,390.643088962721,23,130.214362987574,23
"15306","07ETV0849Z",427.006042480469,36,365.308001200358,42,470.645316099509,39,420.986453260112,117
"15307","07ETV0155Q",429.165520426432,75,401.723194986979,75,497.088445027669,66,442.65905348036,216
"15308","07ETV0848Z",705.991882324219,13,555.293330265926,13,475.810571843928,11,579.031928144691,37
"15309","07ETV0677X",632.444598858173,26,775.471740722656,26,599.321465125451,26,669.079268235427,78
"15310","07ETV0846B",377.930599636502,72,368.921379089355,60,381.92490528248,54,376.258961336112,186
"15311","07ETV0850O",429.27405166626,32,410.079618835449,20,442.83543226454,18,427.39636758875,70
"15312","07ETV0884E",385.471768892728,13,365.291656494141,12,532.10033976237,15,427.621255049746,40
"15313","07ETV1209K",355.690846761068,9,385.982872856988,9,383.780700683594,7,375.151473433883,25
"15314","07ETV0713L",430.714976542705,37,407.802068249933,29,415.06873885445,23,417.861927882362,89
"15315","07ETV0615K",414.751647077288,35,396.840780203683,35,416.365661621094,19,409.319362967355,89
"15316","07ETV0847A",622.33861541748,8,502.574257986886,7,466.907012939453,9,530.606628781273,24
"15317","07DST0009T",461.260541832965,23,471.262197940908,235,516.436506527327,231,482.986415433733,489
"15318","07EES0158H",445.027122155944,134,485.849806449783,142,496.614481509311,103,475.830470038346,379
"15319","07EES0185E",443.307196044922,115,448.184482150608,81,492.371644761827,54,461.287774319119,250
"15320","07ETV1084T",400.371667159231,19,360.874778415846,23,382.2310546875,20,381.159166754192,62
"15321","07ETV0741H",473.711575156764,57,408.728914260864,32,406.126004536947,24,429.522164651525,113
"15322","07ETV1194Z",395.238331386021,14,377.737386067708,15,358.539720807757,14,377.171812753829,43
"15323","07ETV0714K",451.964323425293,80,577.127318246024,56,592.503451538086,30,540.531697736468,166
"15324","07DST0038O",0,0,425.492098435112,184,439.505210496721,221,288.332436310611,405
"15325","07EES0172A",482.46975807252,123,482.932663550744,104,504.057886326567,94,489.820102649943,321
"15326","07ETV0838T",420.548156738281,29,457.479476928711,26,412.266884697808,18,430.098172788267,73
"15327","07ETV1091C",595.483387340199,22,588.962032318115,8,547.703984578451,12,577.383134745588,42
"15328","07ETV1092B",529.931657057542,13,479.312413832721,17,454.918375651042,6,488.054148847101,36
"15329","07ETV0779U",423.139080341046,26,434.244121844952,13,500.800961812337,12,452.728054666112,51
"15330","07ETV0839S",569.976800101144,14,482.126262958233,13,444.913807588465,17,499.005623549281,44
"15331","07ETV0840H",516.764304952419,47,477.144034576416,40,560.076583862305,36,517.994974463713,123
"15332","07ETV0624S",448.463690806243,59,447.886431719806,37,458.486793069279,34,451.612305198443,130
"15333","07ETV0401J",495.660636991613,85,580.098400409405,65,477.382748585827,53,517.713928662282,203
"15334","07DST0103Y",541.490539550781,1,401.695465901693,75,440.483937108239,43,461.223314186904,119
"15335","07ETV1301R",371.850262959798,24,424.144401550293,12,409.313051859538,12,401.769238789876,48
"15336","07DST0141A",0,0,403.217210249467,11,481.264144897461,8,294.827118382309,19
"15337","07ETV0625R",536.536564418248,84,494.920683142257,73,480.515735444568,42,503.990994335024,199
"15338","07DST0113E",0,0,553.857945622625,74,528.066746037181,82,360.641563886602,156
"15339","07DST0154E",0,0,421.511418660482,36,441.518451266819,18,287.6766233091,54
"15340","07EES0171B",572.06978215398,74,454.169201278687,80,448.585306803385,90,491.608096745351,244
"15341","07ETV0479X",438.860459504304,54,421.518966674805,30,435.388530186244,28,431.922652121784,112
"15342","07ETV1022G",377.493820626395,35,388.642889404297,25,381.403242323134,27,382.513317451275,87
"15343","07ETV0399L",472.940181337554,29,0,0,0,0,157.646727112518,29
"15344","07ETV0646D",516.667774493878,52,365.244669163481,47,329.501707488415,51,403.804717048591,150
"15345","07ETV0561X",435.21169986365,53,403.246075439453,30,406.714645385742,28,415.057473562948,111
"15346","07ETV0696L",443.625074906783,22,424.176969909668,20,460.974852244059,24,442.925632353503,66
"15347","07ETV1232L",425.894041878837,28,435.155681903546,26,538.356105259487,14,466.468609680623,68
"15348","07ETV0982F",423.880404663086,20,631.408183506557,14,369.765435112847,9,475.01800776083,43
"15349","07ETV0901E",572.956740379333,32,496.061327704068,29,485.206747690837,24,518.074938591413,85
"15350","07ETV0782H",424.053820800781,20,418.754052734375,20,440.811110552619,17,427.872994695925,57
"15351","07ETV0697K",422.469363742405,45,469.272600446429,42,470.4942668568,44,454.078743681878,131
"15352","07ETV0983E",428.044009868915,26,604.187432425363,28,411.829075739934,26,481.353506011404,80
