"","cct","cal_esp1","N1","cal_esp2","N2","cal_esp3","N3","PromedioSecundaria","NTotal"
"14900","07ETV0991N",403.471904754639,20,430.448284573025,18,440.826181162959,23,424.915456830207,61
"14901","07ETV0992M",318.976168425187,23,384.605504353841,18,379.944764879015,18,361.175479219348,59
"14902","07ETV0993L",404.902017766779,44,386.145585196359,28,364.864880371094,20,385.304161111411,92
"14903","07ETV0994K",337.178494771322,24,448.890029907227,16,417.501423427037,14,401.189982701862,54
"14904","07ETV0995J",470.452173406428,22,491.919375610352,10,476.041867769682,13,479.47113892882,45
"14905","07ETV0996I",458.615405273437,15,490.507919311523,12,512.347002665202,12,487.156775750054,39
"14906","07ETV0997H",347.857765197754,22,646.037512207031,20,610.756072998047,10,534.883783467611,52
"14907","07ETV0998G",490.650802612305,8,485.554595947266,12,386.750213623047,5,454.318537394206,25
"14908","07ETV0999F",431.559972589666,11,454.884414672852,10,601.370882901278,11,495.938423387932,32
"14909","07ETV1000V",481.566827947443,11,393.15192086356,7,525.211266150841,13,466.643338320615,31
"14910","07ETV1001U",574.899830537684,17,607.211479187012,16,490.936197916667,12,557.682502547121,45
"14911","07ETV1002T",342.649598555131,44,376.317914239291,29,354.778669084821,28,357.915393959748,101
"14912","07ETV1003S",506.192299476037,26,441.126694997152,24,521.379783630371,16,489.566259367853,66
"14913","07ETV1004R",451.668632956112,34,483.082057407924,28,453.256675951409,33,462.669122105148,95
"14914","07ETV1005Q",419.367978515625,25,448.815268380301,14,410.365155901228,14,426.182800932385,53
"14915","07ETV1006P",528.71795463562,16,680.775011564556,19,550.71894975142,11,586.737305317199,46
"14916","07ETV1007O",368.610795051821,31,417.067388434159,38,482.661004929315,21,422.779729471765,90
"14917","07ETV1008N",535.435868540118,62,492.396768877583,31,616.398790442425,23,548.077142620042,116
"14918","07ETV1009M",499.482328414917,32,482.453123728434,24,491.112271822416,26,491.015907988589,82
"14919","07ETV1011A",486.548843383789,10,445.624036516462,14,517.780377705892,12,483.317752535381,36
"14920","07ETV1012Z",404.294966125488,20,461.886013031006,16,446.909016002308,11,437.696665052934,47
"14921","07ETV1013Z",0,0,573.362523005559,13,521.801298014323,15,365.054607006627,28
"14922","07ETV1014Y",394.352514648437,15,517.028329031808,7,408.906727183949,11,440.095856954732,33
"14923","07ETV1015X",335.711214480193,46,367.223944230513,44,402.252607799712,42,368.395922170139,132
"14924","07ETV1016W",431.566984115108,31,512.623278808594,15,580.136282113882,13,508.108848345861,59
"14925","07ETV1017V",0,0,365.108367919922,25,364.889851888021,18,243.332739935981,43
"14926","07ETV1018U",520.247673034668,16,491.021249771118,16,425.320544074563,17,478.863155626783,49
"14927","07ETV1019T",478.611753266433,29,405.656672159831,18,436.59336159446,11,440.287262340241,58
"14928","07ETV1020I",0,0,389.9228515625,20,374.442494392395,16,254.788448651632,36
"14929","07ETV1022G",337.409892054967,35,355.847409667969,25,390.437279595269,27,361.231527106068,87
"14930","07ETV1023F",397.07090250651,21,430.883387638972,13,367.582114479759,11,398.51213487508,45
"14931","07ETV1024E",535.398917643229,15,550.080559981497,19,517.26841545105,16,534.249297691925,50
"14932","07ETV1025D",495.154381728754,41,439.63476505986,27,459.609649658203,20,464.799598815606,88
"14933","07ETV1026C",392.987789220977,57,418.62533654107,36,415.879614108946,41,409.164246623664,134
"14934","07ETV1027B",372.969255719866,14,415.762518988715,18,423.997653198242,10,404.243142635608,42
"14935","07ETV1028A",416.375538701596,23,367.617129516602,10,383.571952126243,11,389.18820678148,44
"14936","07ETV1029Z",327.755592346191,12,542.173721313477,12,409.080644395616,9,426.336652685095,33
"14937","07ETV1030P",436.912836710612,24,533.048026190864,18,576.747817993164,8,515.569560298213,50
"14938","07ETV1031O",412.283194706358,29,448.713127644857,30,445.333124334162,22,435.443148895125,81
"14939","07ETV1032N",529.428330365349,34,642.700546991257,21,559.676853434245,15,577.268576930284,70
"14940","07ETV1033M",442.642026034268,22,475.216328938802,30,412.043801443917,21,443.300718805663,73
"14941","07ETV1034L",0,0,466.235439300537,16,483.989697265625,10,316.741712188721,26
"14942","07ETV1035K",453.247391209458,33,389.016923857898,41,414.599327450707,21,418.954547506021,95
"14943","07ETV1036J",0,0,467.013076782227,16,489.322606404622,12,318.778561062283,28
"14944","07ETV1037I",513.254850115095,14,622.372275216239,14,523.660352918837,9,553.09582608339,37
"14945","07ETV1038H",457.670457022531,28,529.089634107507,23,452.410051847759,19,479.723380992599,70
"14946","07ETV1039G",495.282795410156,25,517.794516427176,21,554.72341559915,17,522.600242478827,63
"14947","07ETV1040W",373.469076156616,16,437.158480834961,10,460.226766733023,13,423.6181079082,39
"14948","07ETV1041V",429.456528373387,23,449.716794100675,22,530.996643066406,11,470.056655180156,56
"14949","07ETV1042U",497.325904846191,12,530.699157714844,5,501.775183783637,9,509.933415448224,26
"14950","07ETV1043T",413.490688959758,24,490.099937438965,16,466.554271024816,17,456.714965807846,57
"14951","07ETV1044S",317.354643685477,42,385.320857048035,32,356.82595686479,22,353.167152532767,96
"14952","07ETV1045R",415.486435834099,17,444.014590992647,17,459.765600204468,16,439.755542343738,50
"14953","07ETV1046Q",404.29252166748,20,646.137560163225,14,594.060986328125,15,548.163689386277,49
"14954","07ETV1047P",382.000299269153,31,446.397430419922,14,412.776500995343,13,413.724743561473,58
"14955","07ETV1048O",554.138075608474,13,601.84838663737,15,561.785890851702,14,572.590784365848,42
"14956","07ETV1049N",420.075235254624,34,395.731289672852,20,420.810845416525,23,412.205790114667,77
"14957","07ETV1050C",422.327308291481,21,0,0,0,0,140.775769430494,21
"14958","07ETV1051B",571.692643229167,15,609.991237640381,16,550.02892727322,9,577.237602714256,40
"14959","07ETV1052A",0,0,346.984141031901,6,0,0,115.661380343967,6
"14960","07ETV1053Z",500.218239593506,40,542.233842849731,16,598.217950439453,15,546.890010960897,71
"14961","07ETV1054Z",433.723223005022,14,634.011474609375,18,419.023137410482,12,495.585945008293,44
"14962","07ETV1055Y",331.966923577445,56,401.695318343792,47,408.1930429559,38,380.618428292379,141
"14963","07ETV1056X",348.997006098429,24,568.033802705653,17,524.222834269206,12,480.417881024429,53
"14964","07ETV1057W",0,0,381.263806037183,53,387.271913244369,47,256.178573093851,100
"14965","07ETV1058V",0,0,529.985568237305,10,493.782297770182,12,341.255955335829,22
"14966","07ETV1059U",391.642251150949,21,417.672587675207,17,396.730609893799,8,402.015149573318,46
"14967","07ETV1060J",468.512196132115,28,489.764429507048,23,427.20780137006,17,461.828142336408,68
"14968","07ETV1061I",411.806566026476,9,408.421793619792,3,399.260459899902,4,406.496273182057,16
"14969","07ETV1062H",0,0,428.643381754557,45,369.250758361816,40,265.964713372125,85
"14970","07ETV1063G",347.697961980646,33,358.877581561053,27,376.487152099609,26,361.020898547103,86
"14971","07ETV1064F",0,0,395.792261584052,29,412.669507194968,17,269.487256259673,46
"14972","07ETV1065E",425.165261162652,18,450.732393264771,16,405.176302228655,14,427.024652218692,48
"14973","07ETV1066D",359.322253140536,11,380.410319010417,6,370.434516906738,12,370.055696352564,29
"14974","07ETV1067C",427.532273141961,19,589.262176513672,20,509.280663626535,14,508.691704427389,53
"14975","07ETV1068B",0,0,408.549067410556,44,540.98171933492,48,316.510262248492,92
"14976","07ETV1069A",437.370636541193,55,353.81298828125,41,362.36901972844,26,384.517548183628,122
"14977","07ETV1070Q",442.91606648763,9,597.771567208426,14,482.472043355306,12,507.719892350454,35
"14978","07ETV1071P",0,0,444.159634676847,11,424.305016737718,26,289.488217138188,37
"14979","07ETV1072O",509.702846404045,31,445.023524475098,20,409.159981282552,15,454.628784053898,66
"14980","07ETV1073N",0,0,510.736591954385,31,521.358381907145,24,344.031657953843,55
"14981","07ETV1074M",373.041179402669,30,400.673006057739,16,338.631890869141,10,370.782025443183,56
"14982","07ETV1075L",439.405830784848,19,391.106919722124,11,378.878908284505,15,403.130552930492,45
"14983","07ETV1076K",477.258363996233,14,427.935688563756,14,462.759148491753,9,455.984400350581,37
"14984","07ETV1077J",423.432781717052,23,469.518081665039,12,478.008138020833,12,456.986333800975,47
"14985","07ETV1078I",392.950417769583,19,465.280484008789,20,459.469724214994,13,439.233541997789,52
"14986","07ETV1079H",466.701602935791,16,439.518743896484,10,400.54471206665,8,435.588352966309,34
"14987","07ETV1080X",432.763369046725,13,509.845353560014,11,490.309567260742,10,477.639429955827,34
"14988","07ETV1081W",444.091497006624,23,468.661491394043,16,465.155177815755,15,459.302722072141,54
"14989","07ETV1082V",0,0,382.720901489258,16,392.649024115668,18,258.456641868309,34
"14990","07ETV1083U",393.008183373345,36,436.651458740234,21,465.245048121402,19,431.634896744994,76
"14991","07ETV1084T",372.423155132093,19,374.044815726902,23,386.176072692871,20,377.548014517289,62
"14992","07ETV1085S",0,0,500.081106746898,17,477.363794741423,23,325.814967162774,40
"14993","07ETV1086R",432.717407226562,13,431.350846862793,20,628.691743549548,19,497.586665879634,52
"14994","07ETV1087Q",428.913155003598,38,461.801566628849,34,516.301576502183,17,469.005432711543,89
"14995","07ETV1088P",415.198671875,50,442.162661552429,32,456.34322978175,43,437.901521069726,125
"14996","07ETV1089O",425.870674826882,11,623.631751019022,23,443.220041128305,13,497.57415565807,47
"14997","07ETV1091C",658.178097811612,22,567.228713989258,8,502.257441202799,12,575.888084334557,42
"14998","07ETV1092B",485.832512488732,13,504.807764389936,17,417.390421549479,6,469.343566142716,36
"14999","07ETV1094Z",0,0,448.226857503255,12,465.57593536377,16,304.600930955675,28
"15000","07ETV1095Z",503.813227653503,32,461.387209805575,22,575.889785039993,21,513.696740833024,75
"15001","07ETV1096Y",545.409876896785,13,520.047581599309,13,542.360753839666,11,535.93940411192,37
"15002","07ETV1097X",551.287275041853,14,464.206446329753,30,576.659771389431,18,530.717830920346,62
"15003","07ETV1098W",351.472678629557,30,682.042144775391,12,366.56423034668,10,466.693017917209,52
"15004","07ETV1099V",0,0,569.616878509521,16,630.093029022217,16,399.903302510579,32
"15005","07ETV1100U",503.912435780401,23,531.357774817425,23,476.316888427734,10,503.862366341853,56
"15006","07ETV1101T",663.732479095459,32,467.165743314303,13,414.436192830404,18,515.111471746722,63
"15007","07ETV1102S",725.00796403556,29,589.364524841309,28,535.804285952919,19,616.725591609929,76
"15008","07ETV1103R",540.417414347331,12,477.941900079901,11,495.625169233842,11,504.661494553691,34
"15009","07ETV1104Q",403.697572127632,23,425.03266789363,13,440.570349121094,10,423.100196380785,46
"15010","07ETV1105P",442.325565503991,23,522.048130915715,13,658.255061848958,15,540.876252756222,51
"15011","07ETV1106O",401.321968078613,16,424.722096761068,9,347.197106255425,9,391.080390365035,34
"15012","07ETV1107N",0,0,542.949739583333,15,574.146719796317,14,372.365486459883,29
"15013","07ETV1108M",373.848295512952,19,657.455059475369,18,432.647737201891,19,487.983697396738,56
"15014","07ETV1109L",416.869643638874,29,409.296219769646,17,439.036997477214,21,421.734286961911,67
"15015","07ETV1110A",371.128572591146,15,342.341171264648,4,425.946621981534,11,379.805455279109,30
"15016","07ETV1111Z",419.46700831822,14,556.686957465278,9,612.317637125651,6,529.49053430305,29
"15017","07ETV1112Z",0,0,402.372898931089,46,513.633919229313,49,305.335606053467,95
"15018","07ETV1113Y",0,0,588.857184670188,22,491.651432917668,13,360.169539195952,35
"15019","07ETV1114X",0,0,468.603807449341,48,427.708884744083,34,298.770897397808,82
"15020","07ETV1115W",0,0,527.794163857737,31,678.787753834444,34,402.19397256406,65
"15021","07ETV1116V",332.672786844188,29,322.702794189453,25,347.274047851562,22,334.216542961734,76
"15022","07ETV1117U",465.451561821832,9,408.918862479074,14,666.618143717448,12,513.662856006118,35
"15023","07ETV1118T",413.379946027483,14,407.323372977121,14,379.145565795898,10,399.949628266834,38
"15024","07ETV1119S",412.459441241096,34,610.918391927083,15,442.146795099432,11,488.508209422537,60
"15025","07ETV1120H",432.912498779297,25,418.651175106273,17,474.833856919233,17,442.132510268267,59
"15026","07ETV1121G",324.382120513916,20,371.864528111049,7,367.847130408654,13,354.69792634454,40
"15027","07ETV1122F",398.285614911248,34,367.560746934679,18,405.741840069111,13,390.529400638346,65
"15028","07ETV1123E",335.675759535569,26,364.559297688802,15,373.319190979004,12,357.851416067792,53
"15029","07ETV1124D",564.136383056641,11,563.820608956473,21,599.378868103027,16,575.778620038714,48
"15030","07ETV1125C",492.199669731988,18,449.891781893643,11,473.125315348307,9,471.738922324646,38
"15031","07ETV1126B",319.667621959339,11,435.363358931108,11,448.929556274414,10,401.320179054954,32
"15032","07ETV1127A",360.397997174944,14,445.021061197917,15,361.492209986637,19,388.970422786499,48
"15033","07ETV1128Z",464.655200826711,29,549.445491624915,23,590.033554077148,16,534.711415509591,68
"15034","07ETV1129Z",360.778853759766,25,442.585561752319,16,365.156717936198,9,389.507044482761,50
"15035","07ETV1130O",0,0,444.539588234641,22,407.695417131696,7,284.078335122113,29
"15036","07ETV1131N",0,0,618.703951748935,11,598.921989440918,12,405.875313729951,23
"15037","07ETV1132M",0,0,556.735407290251,23,642.767251150949,21,399.8342194804,44
"15038","07ETV1133L",482.272888183594,12,399.533701578776,12,519.780299595424,7,467.195629785931,31
"15039","07ETV1134K",520.33553138146,39,475.138499866832,22,490.313269721137,9,495.262433656477,70
"15040","07ETV1136I",379.209147135417,12,403.597913953993,18,491.330417633057,8,424.712492907489,38
"15041","07ETV1137H",407.550148857964,18,418.525549316406,5,427.878999710083,16,417.984899294818,39
"15042","07ETV1138G",369.230078016009,28,415.190839494978,21,403.891614128562,17,396.104177213183,66
"15043","07ETV1139F",452.459352493286,16,410.935511271159,6,615.224622938368,9,492.873162234271,31
"15044","07ETV1140V",473.567426045736,12,498.590599060059,8,490.162445068359,5,487.440156724718,25
"15045","07ETV1141U",385.162016868591,32,452.125514984131,16,382.071249389648,10,406.45292708079,58
"15046","07ETV1142T",503.105918190696,11,453.335858154297,15,459.077716827393,8,471.839831057462,34
"15047","07ETV1143S",404.481365701427,23,404.764931815011,21,404.961332702637,20,404.735876739691,64
"15048","07ETV1144R",544.8200924522,19,478.320890538833,17,539.061065673828,7,520.73401622162,43
"15049","07ETV1145Q",432.110959566557,13,499.053020477295,8,505.472518920898,6,478.87883298825,27
"15050","07ETV1146P",530.646398207721,17,430.529500325521,12,463.015800476074,8,474.730566336439,37
"15051","07ETV1147O",301.101057786208,13,369.758608500163,12,481.139301006611,13,383.999655764327,38
"15052","07ETV1148N",404.48740196228,16,384.695610894097,9,429.815487670898,10,406.332833509092,35
"15053","07ETV1149M",470.28721110026,9,487.48042158647,11,390.492154634916,13,449.419929107215,33
"15054","07ETV1150B",394.947551380504,11,480.06908089774,14,0,0,291.672210759415,25
"15055","07ETV1151A",496.490541730608,28,572.904085795085,12,477.640159606934,16,515.678262377542,56
"15056","07ETV1152Z",402.430615234375,20,492.749106270926,14,496.919712320964,15,464.033144608755,49
"15057","07ETV1153Z",368.012404378255,15,477.885327148438,15,442.849173409598,14,429.58230164543,44
"15058","07ETV1154Y",410.316253662109,12,469.229506059126,11,393.729085286458,6,424.424948335898,29
"15059","07ETV1155X",410.969210024233,27,388.082698277065,14,424.367936706543,20,407.806615002614,61
"15060","07ETV1156W",447.303899350374,23,415.285792541504,20,525.6812061983,17,462.756966030059,60
"15061","07ETV1157V",455.188126784105,26,375.370243835449,20,366.731951904297,10,399.096774174617,56
"15062","07ETV1158U",398.395999484592,9,358.309425354004,4,339.614414215088,8,365.439946351228,21
"15063","07ETV1159T",393.980456034342,42,441.914124488831,32,449.212130842538,29,428.36890378857,103
"15064","07ETV1160I",0,0,402.207170274523,18,470.147815905119,19,290.784995393214,37
"15065","07ETV1161H",522.099933330829,13,422.882481166295,7,381.662124633789,10,442.214846376971,30
"15066","07ETV1162G",0,0,422.219455718994,16,423.437227689303,13,281.885561136099,29
"15067","07ETV1163F",433.74655335525,58,469.995400453225,39,437.16161441803,32,446.967856075502,129
"15068","07ETV1164E",541.949783664279,45,375.446486861617,27,691.990368652344,15,536.462213059414,87
"15069","07ETV1165D",415.363790411698,38,547.807507601651,22,418.048372541155,28,460.406556851502,88
"15070","07ETV1166C",0,0,578.983536614312,36,404.238348098028,21,327.740628237447,57
"15071","07ETV1167B",457.894069896025,17,406.894134521484,21,446.887071397569,9,437.22509193836,47
"15072","07ETV1168A",380.963021850586,20,413.100588480632,12,409.963365827288,7,401.342325386169,39
"15073","07ETV1169Z",500.224264526367,30,472.961437024568,19,508.884761265346,14,494.023487605427,63
"15074","07ETV1170P",379.02057320731,14,413.299146150288,19,448.462509155273,8,413.594076170957,41
"15075","07ETV1171O",466.904412009499,22,441.033494059245,30,404.547536214193,24,437.495147427646,76
"15076","07ETV1172N",474.673131103516,25,500.908581542969,15,428.465431722005,15,468.015714789497,55
"15077","07ETV1173M",0,0,374.378355949156,31,371.078014555432,21,248.485456834862,52
"15078","07ETV1174L",331.862244024509,41,459.28724609375,25,371.926268400969,27,387.69191950641,93
"15079","07ETV1175K",388.663949875605,42,439.390104021345,42,416.585778808594,30,414.879944235181,114
"15080","07ETV1176J",424.523877520894,43,446.570445813631,19,434.859692973475,31,435.318005436,93
"15081","07ETV1177I",0,0,585.590853118896,40,410.11343536377,20,331.901429494222,60
"15082","07ETV1178H",369.449743652344,15,573.507019042969,13,458.382751464844,10,467.113171386719,38
"15083","07ETV1179G",381.408504486084,24,424.498741149902,20,393.235256618924,9,399.714167418303,53
"15084","07ETV1180W",404.640367126465,10,605.758514404297,2,383.83344523112,3,464.744108920627,15
"15085","07ETV1181V",500.530059814453,18,469.110940786508,13,467.16303507487,12,478.93467855861,43
"15086","07ETV1182U",375.640543084396,38,375.835305213928,32,379.255682176159,31,376.910510158161,101
"15087","07ETV1183T",404.531670888265,12,397.82112121582,6,436.782302856445,6,413.04503165351,24
"15088","07ETV1184S",386.820894513811,14,602.663696289062,11,528.622965494792,12,506.035852099222,37
"15089","07ETV1185R",442.610141529756,17,537.081134033203,15,630.915237426758,4,536.868837663239,36
"15090","07ETV1186Q",426.753462942023,19,527.846116499467,11,525.741856501653,13,493.447145314381,43
"15091","07ETV1187P",496.184878700658,19,542.612642288208,16,461.152805328369,16,499.983442105745,51
"15092","07ETV1188O",551.071589152018,12,498.30184173584,8,430.324829101562,5,493.232753329807,25
"15093","07ETV1190C",420.726371765137,24,389.107745083896,22,380.440132472826,23,396.758083107286,69
"15094","07ETV1191B",429.017681666783,42,690.285212402344,25,476.241530282157,28,531.848141450428,95
"15095","07ETV1192A",580.27159336635,21,568.873310089111,8,630.045265197754,8,593.063389551072,37
"15096","07ETV1193Z",430.407087402344,25,487.271464538574,20,439.270006452288,21,452.316186131069,66
"15097","07ETV1194Z",316.665053231376,14,358.697886149089,15,350.276000976562,14,341.879646785676,43
"15098","07ETV1195Y",434.278639729818,15,407.923729529748,13,450.759970528739,7,430.987446596101,35
"15099","07ETV1196X",426.32227289109,21,468.774932861328,16,425.675237240999,23,440.257480997806,60
"15100","07ETV1197W",585.831822321965,13,690.676818847656,18,569.020068698459,18,615.176236622694,49
"15101","07ETV1198V",390.591450410731,34,503.883463541667,21,436.536722183228,16,443.670545378542,71
"15102","07ETV1199U",570.723674427379,11,531.753348214286,7,602.368870326451,7,568.281964322705,25
"15103","07ETV1200T",533.619895935059,8,562.866923014323,6,503.883701324463,8,533.456840091281,22
"15104","07ETV1201S",474.572857196514,13,497.296089865945,11,485.361988612584,14,485.743645225014,38
"15105","07ETV1202R",552.170619617809,22,743.58539835612,18,449.134956359863,16,581.630324777931,56
"15106","07ETV1203Q",579.284220377604,9,660.569582621256,12,467.94062943892,11,569.264810812594,32
"15107","07ETV1204P",569.401643232866,22,544.179210662842,16,562.002915039062,25,558.527922978257,63
"15108","07ETV1205O",453.338325137184,21,558.743645301232,13,573.654262542725,8,528.578744327047,42
"15109","07ETV1206N",442.938684800092,17,421.825241088867,6,392.146084255642,9,418.970003381534,32
"15110","07ETV1208L",507.375603926809,38,627.174993100374,23,0,0,378.183532342394,61
"15111","07ETV1209K",374.487162272135,9,435.348642985026,9,387.766021728516,7,399.200608995226,25
"15112","07ETV1210Z",354.735598187114,43,382.432595473069,26,0,0,245.722731220061,69
"15113","07ETV1211Z",364.846941077191,23,399.088920593262,20,364.707363730983,19,376.214408467145,62
"15114","07ETV1212Y",541.586635813994,17,490.799365234375,10,352.770235697428,12,461.718745581932,39
"15115","07ETV1213X",346.508225384881,17,418.238927205404,12,398.759823269314,9,387.835658619866,38
"15116","07ETV1214W",538.908168538411,15,584.584167480469,11,609.89931640625,10,577.797217475043,36
"15117","07ETV1215V",341.604094872108,26,445.638832092285,16,417.128429066051,11,401.457118676815,53
"15118","07ETV1216U",352.218002319336,23,590.065984090169,12,666.947364220252,13,536.410450209919,48
"15119","07ETV1217T",363.499142783029,28,671.264031194871,31,599.791786193848,16,544.851653390583,75
"15120","07ETV1218S",409.874307192289,52,447.601396348741,45,439.143859863281,22,432.206521134771,119
"15121","07ETV1220G",432.279913221087,28,420.998874664307,24,495.471694282863,23,449.583494056086,75
"15122","07ETV1221F",469.287508544922,25,342.089694552951,18,523.422166824341,16,444.933123307405,59
"15123","07ETV1222E",369.453461456299,20,399.124505615234,10,441.673809814453,20,403.417258961995,50
"15124","07ETV1223D",329.434801603618,38,365.642935858832,18,353.411798292591,31,349.496511918347,87
"15125","07ETV1224C",430.914946746826,40,542.308419363839,28,470.99447816791,33,481.405948092858,101
"15126","07ETV1225B",441.816432952881,24,488.834899902344,20,505.321685791016,18,478.65767288208,62
"15127","07ETV1226A",431.380710177951,9,441.271780395508,10,399.235046386719,3,423.962512320059,22
"15128","07ETV1227Z",449.319432576497,24,483.516624813988,21,472.049874441964,21,468.295310610817,66
"15129","07ETV1228Z",514.797815138294,31,431.808893112909,21,448.267939249674,18,464.958215833626,70
"15130","07ETV1229Y",438.642841685902,11,526.584264119466,6,473.161296844482,8,479.462800883284,25
"15131","07ETV1230N",436.190256754557,9,441.219944254557,15,403.033831787109,5,426.814677598741,29
"15132","07ETV1231M",526.57078704834,20,493.562962849935,24,521.101135253906,15,513.744961717394,59
"15133","07ETV1232L",388.893945966448,28,424.750036386343,26,419.394367762974,14,411.012783371922,68
"15134","07ETV1233K",462.240308125814,12,507.007824707031,20,477.475952148438,11,482.241361660427,43
"15135","07ETV1234J",517.198903764997,28,441.756101820204,18,463.748650184044,13,474.234551923082,59
"15136","07ETV1235I",0,0,574.372337873592,43,623.693342808315,35,399.355226893969,78
"15137","07ETV1236H",448.100847032335,18,383.8441292899,7,429.094703674316,8,420.34655999885,33
"15138","07ETV1237G",425.219580078125,10,437.16801961263,6,407.49372016059,9,423.293773283782,25
"15139","07ETV1238F",0,0,430.753598420516,23,480.417327880859,16,303.723642100459,39
"15140","07ETV1239E",0,0,458.003248948317,13,533.756462944878,9,330.586570631065,22
"15141","07ETV1240U",430.246198214017,13,446.551933288574,12,466.450500488281,12,447.749543996958,37
"15142","07ETV1241T",353.589237559925,22,402.638770608341,17,359.058529193585,13,371.762179120617,52
"15143","07ETV1242S",355.038904571533,20,424.101404526654,17,490.374847412109,2,423.171718836766,39
"15144","07ETV1243R",420.689591064453,25,372.168007483849,26,391.892138163249,12,394.91657890385,63
"15145","07ETV1244Q",0,0,461.936177340421,44,406.587097167969,23,289.507758169463,67
"15146","07ETV1245P",337.788271222796,14,370.83310953776,9,607.211880770597,11,438.611087177051,34
"15147","07ETV1246O",0,0,453.77495320638,9,422.186606270926,7,291.987186492436,16
"15148","07ETV1247N",432.81104577106,23,396.011688868205,24,473.014641501687,22,433.945792046984,69
"15149","07ETV1248M",534.922107696533,16,520.001405715942,16,491.468039957682,15,515.463851123386,47
"15150","07ETV1249L",407.740594482422,15,515.750416002776,19,381.366368220403,13,434.952459568533,47
"15151","07ETV1250A",408.907196044922,12,488.050442165799,9,392.916008843316,9,429.957882351345,30
"15152","07ETV1251Z",387.739016019381,39,440.509218782992,37,421.405234596946,22,416.55115646644,98
"15153","07ETV1252Z",425.924886067708,15,570.071024576823,15,417.516436258952,12,471.170782301161,42
"15154","07ETV1253Y",0,0,382.749513753255,15,519.550521850586,4,300.766678534614,19
"15155","07ETV1254X",0,0,490.568686591254,18,573.168334960938,9,354.579007184064,27
"15156","07ETV1255W",0,0,443.291685558501,21,404.629784478082,18,282.640490012194,39
"15157","07ETV1256V",0,0,676.091931892164,33,666.075092860631,28,447.389008250932,61
"15158","07ETV1257U",0,0,365.001087057179,29,363.052311290394,22,242.684466115858,51
"15159","07ETV1258T",0,0,367.344508361816,20,370.109644272748,17,245.818050878188,37
"15160","07ETV1259S",0,0,461.767418356503,17,371.870724995931,12,277.879381117478,29
"15161","07ETV1260H",0,0,356.398381850299,17,439.54532799354,13,265.314569947946,30
"15162","07ETV1261G",0,0,428.463915789569,27,400.441265869141,15,276.30172721957,42
"15163","07ETV1262F",397.965323893229,15,401.423025512695,10,377.529382324219,5,392.305910576714,30
"15164","07ETV1263E",531.664841871995,13,521.4453125,7,462.648171561105,14,505.252775311033,34
"15165","07ETV1264D",451.537573242187,10,451.447284698486,8,455.683267211914,10,452.889375050863,28
"15166","07ETV1265C",0,0,328.68251546224,15,304.13323059082,15,210.938582017687,30
"15167","07ETV1266B",0,0,387.368269729614,40,401.505857921782,21,262.958042550465,61
"15168","07ETV1267A",0,0,405.238313462999,18,367.546941757202,16,257.5950850734,34
"15169","07ETV1268Z",0,0,357.570178222656,15,419.780331420898,20,259.116836547852,35
"15170","07ETV1269Z",311.679415251079,19,423.276847839355,8,361.299575805664,6,365.418612965366,33
"15171","07ETV1270O",552.319636294716,19,713.929550170898,16,0,0,422.083062155205,35
"15172","07ETV1271N",0,0,425.293900626046,14,628.664947509766,6,351.319616045271,20
"15173","07ETV1272M",411.125875058381,23,407.8275277274,14,585.163586425781,10,468.038996403854,47
"15174","07ETV1273L",308.918743426983,26,373.065416740649,33,327.778514862061,16,336.587558343231,75
"15175","07ETV1274K",542.649553333629,55,714.826345343339,38,620.263460286458,15,625.913119654475,108
"15176","07ETV1275J",0,0,368.689709981283,12,356.828941345215,12,241.839550442166,24
"15177","07ETV1276I",0,0,491.944232940674,24,614.396371023996,14,368.780201321556,38
"15178","07ETV1277H",648.649549211775,14,638.220910644531,10,346.265749250139,14,544.378736368815,38
"15179","07ETV1278G",354.470552444458,16,394.556489832261,17,438.909027099609,11,395.978689792109,44
"15180","07ETV1279F",516.723786853609,21,620.175029407848,22,670.519995795356,18,602.472937352271,61
"15181","07ETV1280V",0,0,807.449835526316,19,626.307777404785,16,477.919204310367,35
"15182","07ETV1281U",301.212899344308,7,357.143322753906,5,366.080923897879,7,341.479048665365,19
"15183","07ETV1282T",379.141296386719,24,403.329423987347,23,496.784294976128,18,426.418338450065,65
"15184","07ETV1283S",494.135942077637,20,600.32864849384,13,467.315881347656,15,520.593490639711,48
"15185","07ETV1284R",0,0,520.63550567627,16,0,0,173.545168558757,16
"15186","07ETV1285Q",434.676034701073,59,512.454272645893,33,677.499119685246,26,541.54314234407,118
"15187","07ETV1286P",475.047733082491,17,428.769371619591,13,475.00874710083,16,459.608617267637,46
"15188","07ETV1287O",352.672056931716,13,452.11817580003,13,409.722522735596,16,404.837585155781,42
"15189","07ETV1288N",0,0,423.981196085612,12,480.315275493421,19,301.432157193011,31
"15190","07ETV1289M",445.246101074219,25,465.415400454873,19,473.150308609009,16,461.270603379367,60
"15191","07ETV1290B",634.469935366982,19,688.936268199574,11,420.121841430664,4,581.176014999073,34
"15192","07ETV1291A",621.801106770833,9,472.102157592773,10,585.564123535156,5,559.822462632921,24
"15193","07ETV1292Z",349.056281594669,17,382.14351272583,8,415.291412353516,7,382.163735558005,32
"15194","07ETV1293Z",455.307598407452,13,476.064071655273,10,413.659228515625,15,448.34363285945,38
"15195","07ETV1294Y",342.756734511432,17,394.669553316557,13,551.887612915039,10,429.771300247676,40
